,Postal_Code,Latitude,Longitude,Admin_Code3,Nearest_Centroid_ID,Distance_to_Centroid
27017,18610,36.772,-3.565,18173,1817302001,1624.2886212172825
27018,04213,37.1924,-2.3126,04082,408201001,1993.798809825047
27019,48500,43.306,-3.0855,48002,4800201002,637.981945098143
27020,27877,43.7,-7.55,27025,2702502001,1866.224179235487
27021,32839,42.1754,-7.8579,32047,3204701001,4092.746588781503
27022,52003,35.2937,-2.9383,52001,5200102001,143.47727133046453
27023,03316,38.1418,-0.9812,03099,309907004,3144.632888192138
27024,48970,43.2383,-2.8759,48015,4801504002,192.34017231110732
27025,33617,43.2573,-5.7619,33037,3303701014,876.2338679399139
27026,33567,43.449,-5.1,33056,3305602001,755.7493386544618
27027,42223,41.4863,-2.3714,42123,4212301001,10050.497827651414
27028,33793,43.5562,-6.6347,33041,3304101005,975.1204786493822
27029,03589,38.7311,-0.0691,00nan,310001001,991.3202389930308
27030,33613,43.2162,-5.6696,00nan,3303701035,589.3590037300089
27031,31195,42.8641,-1.7191,31902,3190201001,1304.2745437684118
27032,43881,41.1983,1.6364,43051,4305101003,289.7231565353822
27033,07687,39.4576,3.2772,07033,703307002,1529.3619365080026
27034,38280,28.5167,-16.3167,38046,3804601002,685.9209385902576
27035,04828,37.5704,-2.1218,04099,409901001,5507.119684871735
27036,04812,37.4333,-2.1765,04006,400603001,1343.780662774732
27037,42223,41.5272,-2.3506,42123,4212301001,14905.498166508854
27038,09570,42.9935,-3.945,09025,902501001,863.103016119782
27039,32120,42.5058,-8.0956,32087,3208701001,17280.892450849205
27040,33794,43.5702,-6.9438,33017,3301701002,5045.740937210198
27041,33829,43.3976,-6.067,33010,3301001003,5513.523971467906
27042,30441,38.1932,-2.1627,30028,3002801006,6839.639238824439
27043,17421,41.8167,2.7167,17148,1714801001,3733.90204845076
27044,32622,42.0614,-7.462,32039,3203901001,4312.5999027420785
27045,01010,42.8548,-2.7017,01059,105905003,98.7064573773869
27046,33845,43.3001,-6.2216,33005,3300501001,4374.737325453277
27047,32701,42.217,-7.6789,32007,3200701001,1010.8060463734016
27048,33936,43.35,-5.6333,33066,3306601026,1082.705705180573
27049,42192,41.7623,-2.6268,42095,4209501001,5535.588235333084
27050,04877,37.3918,-2.3883,04061,406101001,7002.457196987188
27051,35108,27.8872,-15.5645,35019,3501901001,3230.4118759753137
27052,48114,43.35,-2.75,48010,4801001001,1192.3013110464701
27053,40443,41.3003,-4.4079,40176,4017601001,3013.601161459886
27054,34159,42.3932,-4.6912,34010,3422301001,1315.8597177395434
27055,27271,43.0918,-7.4399,27010,2701001001,6043.308908555028
27056,15597,43.5333,-8.1,00nan,1505403001,654.8346680248924
27057,33392,43.4773,-5.7198,33024,3302409012,1739.823485058856
27058,49511,41.6206,-6.2117,49071,4907101001,2751.754884987239
27059,33719,43.5334,-6.7094,33041,3304101008,844.4253339584517
27060,27229,43.0941,-7.831,27020,2702001004,1301.5112760097895
27061,27153,43.094,-7.5045,27039,2703901002,2173.1102504246264
27062,33591,43.4492,-4.9637,33036,3303601009,2209.9956008192858
27063,29130,36.664,-4.5614,29007,2900701002,264.9063482194549
27064,42150,41.9103,-2.7648,42215,4221501001,4788.897371667791
27065,22196,42.0557,-0.4112,22125,2212503008,477.91381520002005
27066,16550,40.09,-2.6598,16112,1611201001,3737.311732976546
27067,15316,43.2167,-8.1,15027,1502701001,4184.169927980949
27068,25217,41.5901,1.2569,25104,2510401001,4498.3738314945185
27069,33682,43.261,-5.84,33037,3303701017,1215.1416249167996
27070,24133,42.7979,-6.1843,24101,2410101001,4167.313119361703
27071,21292,37.9054,-6.6611,21022,2102201001,2986.1069385539263
27072,39507,43.3082,-4.2357,39012,3901201003,542.4908161043383
27073,32654,42.0736,-7.8645,32067,3206701001,2073.0392333829905
27074,36618,42.6139,-8.7762,36060,3606003001,330.5164316136413
27075,32817,42.3051,-8.0462,32024,3202403001,17082.545720981838
27076,48390,43.2161,-2.8121,48092,4809201001,2005.7388351901407
27077,09585,43.1167,-3.2333,09410,941003001,2096.3198103828367
27078,50548,41.8856,-1.6017,50063,5006301001,903.9396984214568
27079,32693,42.1258,-7.7587,32077,3207701001,1777.1529243594682
27080,04450,37.0096,-2.7394,04050,403001001,2054.099819204067
27081,09119,42.1984,-4.1869,09455,945501001,12301.449204477909
27082,31131,42.688,-1.846,31074,3107401001,5349.597527070111
27083,33129,43.5,-6.15,33051,3305101005,1297.0479662885334
27084,48230,43.1292,-2.5406,48032,4803201003,91.91602747227756
27085,36570,42.7311,-8.301,36052,3605204001,554.180480523647
27086,32654,42.0736,-7.8645,32067,3206701001,2073.0392333829905
27087,04769,36.8923,-2.9991,04029,402902004,3999.3647993745153
27088,15630,43.35,-8.2,15048,1504801001,596.2578152528047
27089,33737,43.1931,-6.9217,00nan,3302701001,1677.0954010329326
27090,32787,42.3225,-7.272,32063,3206301002,680.1279276342053
27091,28071,40.4165,-3.7026,00nan,2807901119,81.13578778660796
27092,07769,39.9767,3.8145,07015,701504004,1786.6842862512513
27093,28292,40.607,-4.0497,28054,2805401004,688.6166561708435
27094,25344,41.5821,1.1683,25902,2590201001,8953.049825463224
27095,27163,42.8807,-7.3849,27014,2701401003,6233.8814608160355
27096,22612,42.5318,-0.382,22199,2219901004,1654.6902729275441
27097,33558,43.2465,-5.1021,33003,3300301001,708.6362867010102
27098,25250,41.626,1.0114,25050,2505001002,186.64336341368076
27099,31416,42.7453,-1.0342,31245,3124501001,13084.333150384822
27100,33390,43.4746,-5.6877,33024,3302409012,898.1299754718901
27101,27518,42.6174,-7.8196,27016,2701601001,2892.129676807576
27102,35100,27.7567,-15.5787,35019,3501903005,310.0938539135265
27103,38700,28.6835,-17.7642,38037,3803702001,221.65139631136995
27104,32767,42.3167,-7.3833,32029,3202901001,7356.564817916169
27105,19238,41.15,-3.1667,19203,1920301001,3891.4530887162036
27106,15390,43.1333,-8.2,15902,1590203001,3547.7099203874973
27107,33778,43.4567,-6.9682,33074,3307401003,5670.748946008881
27108,16250,39.5333,-1.7667,16068,1606801001,1368.3784711498688
27109,35400,28.1198,-15.5233,35006,3500601001,345.56930420610337
